PGM_SYS_ID,PROGRAM_CODE,PROGRAM_DESC,prg_status,AIR_OPERATING_STATUS_DESC,BEGIN_DATE,prg_updated,fac_class,fac_status,STATE,FACILITY_NAME,SIC_CODES,NAICS_CODES,updated,update_year,naics_first
PA000753441,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/26/2025,02/12/2026,MIN,OPR,PA,EXCO APPALACHIA MIDSTREAM LLC/POVERTY HILL COMP STA,4922,211111 211130,2026-02-12,2026,211
OK0000004000300343,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/22/2023,02/23/2023,SMI,OPR,OK,TARGA PIPELINE MIDCONTINENT WESTOK LLC / CHEROKEE COMPRESSOR STATION,1311,211130,2023-02-23,2023,211
ID0000001600100296,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/09/2018,08/13/2018,MIN,OPR,ID,MOBILE COMPONENT INC,NA,332311,2018-08-13,2018,332
OK0000004009500049,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/05/2023,04/05/2023,MIN,OPR,OK,XTO ENERGY INC / WATKINS 1 3H2  DOC WATKINS 1 2 3H PROD,1311,211120,2023-04-05,2023,211
OK0000004009500054,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/07/2024,11/12/2024,MIN,OPR,OK,XTO ENERGY INC / CASS 1 15H  2 15H10 PRODUCTION SITE,1311,211120,2024-11-12,2024,211
OK0000004009500055,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/20/2025,02/26/2025,MIN,OPR,OK,XTO ENERGY INC / FLENNIKEN 1 2 3 4 11H2  DOROTHY 1 2 3,1311,211120,2025-02-26,2025,211
OK0000004009500057,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/29/2024,04/30/2024,MIN,OPR,OK,XTO ENERGY INC / BUTLER 1 6H 5  DEWEY 1 6H PRODUCTION S,1311,211120,2024-04-30,2024,211
TNNDC0004703700745,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/11/2018,04/12/2018,MIN,OPR,TN,STAY FRESH CLEANERS,7216,812320,2018-04-12,2018,812
OK0000004004500212,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/09/2019,08/19/2019,MIN,OPR,OK,UNBRIDLED RESOURCES LLC / MITCHELL 11 1H,1311,211120,2019-08-19,2019,211
OK0000004005100140,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/26/2024,07/03/2024,MIN,OPR,OK,FW MIDCON I LLC / SPIES 4 27H  SPIES 5 27H,1311,211120,2024-07-03,2024,211
OK0000004005100151,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/07/2022,09/13/2022,MIN,OPR,OK,FW MIDCON I LLC / SWANSON 1H 14,1311,211120,2022-09-13,2022,211
OK0000004012900246,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/01/2022,04/08/2022,MIN,OPR,OK,PRESIDIO PETROLEUM LLC / TUCKER 3 9HA,1311,211130,2022-04-08,2022,211
OK0000004006900028,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/07/2024,11/12/2024,MIN,OPR,OK,XTO ENERGY INC / HAGOOD 1 2 22H PRODUCTION SITE,1311,211120,2024-11-12,2024,211
OK0000004001700160,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/13/2025,03/25/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / AUSTIN 4 23H  5 23H PRODUCTION SITE,1311,211120 211130,2025-03-25,2025,211
OK0000004001700162,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/13/2025,03/25/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / AUSTIN 6 23H  7 23H PRODUCTION SITE,1311,211120 211130,2025-03-25,2025,211
OK0000004001700164,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/13/2025,03/25/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / AUSTIN 8 23H  9 23H PRODUCTION SITE,1311,211120 211130,2025-03-25,2025,211
AR0000000577700342,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,05/28/2026,05/28/2026,SMI,OPR,AR,EMERY SAPP AND SONS - BERRYVILLE FACILITY,2951,324121,2026-05-28,2026,324
AR0000000577700745,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/08/2022,06/08/2022,SMI,OPR,AR,"VULCAN CONSTRUCTION MATERIALS, LLC - SEARCY QUARRY",1423,212319,2022-06-08,2022,212
AR0000000577700244,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,05/20/2026,05/20/2026,SMI,OPR,AR,"APAC CENTRAL, INC. - SHARPS ASPHALT PLANT",2951,324121,2026-05-20,2026,324
AR0000000577700328,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,02/17/2026,02/17/2026,SMI,OPR,AR,"APAC-TENNESSEE, INC. - FORREST CITY",2951,324121,2026-02-17,2026,324
AR0000000577700897,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/14/2022,07/14/2022,SMI,OPR,AR,APAC CENTRAL INC.-MOUNTAIN HOME MATERIALS,1422,212312,2022-07-14,2022,212
PA000669997,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/08/2024,02/12/2026,MIN,OPR,PA,FXI INC/ARCHBALD,3086,326150,2026-02-12,2026,326
AR0000000577700210,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,02/10/2026,02/10/2026,SMI,OPR,AR,"APAC TENNESSEE, INC. - WEST MEMPHIS ASPHALT PLANT",2951,324121,2026-02-10,2026,324
NC0000003702600218,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/20/2025,06/20/2025,MIN,OPR,NC,EDWARDS MUSIC COMPANY,3931,339992,2025-06-20,2025,339
ID0000001602700095,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/17/2018,08/24/2018,SMI,OPR,ID,ONSEMI - NAMPA,3674,334413,2018-08-24,2018,334
AL0000000112500115,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/11/2016,03/01/2019,MIN,OPR,AL,"ARCHROCK SERVICES, LP",4922,211130,2019-03-01,2019,211
OK0000004001700267,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2023,06/20/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / WEDMAN 1 21H 2 21H 3 21H,1311,211130,2023-06-20,2023,211
OK0000004001700269,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/11/2022,05/18/2022,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / ROLES 1 3H FACILITY,1311,211130,2022-05-18,2022,211
OK0000004001700270,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/31/2020,08/10/2020,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / GOLDEN 4 5 3H,1311,211130,2020-08-10,2020,211
OK0000004015100028,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/15/2020,05/04/2020,MIN,OPR,OK,TALL OAK MIDCON LLC / MAGIC CIRCLE COMPRESSOR STATION,1311,211130,2020-05-04,2020,211
OK0000004012900419,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/15/2018,03/19/2018,MIN,OPR,OK,PRESIDIO PETROLEUM LLC / LEDDY 3 28H ROUNDS 6 33H,1311,211120,2018-03-19,2018,211
OK0000004001700283,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/27/2020,08/10/2020,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / KNOEPFEL 2 16H 3 16H 4 16H,1311,211130,2020-08-10,2020,211
OK0000004001700289,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/10/2020,08/24/2020,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / DRAPER CTB FACILITY,1311,211130,2020-08-24,2020,211
OK0000004001900186,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/24/2024,01/30/2024,MIN,OPR,OK,XTO ENERGY INC / SAM 1 2 3 23H PRODUCTION SITE,1311,211120,2024-01-30,2024,211
OK0000004001900190,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/12/2024,06/18/2024,MIN,OPR,OK,XTO ENERGY INC / WILLARD 1 34H27 PRODUCTION SITE,1311,211120,2024-06-18,2024,211
OK0000004001900192,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/30/2025,01/31/2025,MIN,OPR,OK,XTO ENERGY INC / HERRIOT 3 4 5 6 7 8 9 34H PRODUCTION S,1311,211120,2025-01-31,2025,211
OK0000004015100388,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/31/2019,05/31/2019,MIN,OPR,OK,DIVERSIFIED PRODUCTION LLC / TURKEY CREEK GENERATOR DAVISON 2H 3,1311,211120,2019-05-31,2019,211
PA000747635,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/03/2025,02/12/2026,MIN,OPR,PA,EQM GATHERING OPCO LLC/TERRA COMP STA,1311,211111 211130,2026-02-12,2026,211
OK0000004005100190,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/28/2023,05/01/2023,MIN,OPR,OK,CONTINENTAL RESOURCES / COSBY 1 13H,1311,211130,2023-05-01,2023,211
FL0000001212700209,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/30/2023,10/30/2023,SMI,OPR,FL,"FERIA EQUIPMENT RENTAL, INC., (MASCI)",2951,324121,2023-10-30,2023,324
ID0000001601100053,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/08/2023,11/15/2023,MIN,OPR,ID,DIESEL DEPOT COMPANY,NA,811121,2023-11-15,2023,811
ID0000001606700042,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/30/2025,04/30/2025,MIN,OPR,ID,BTR DOUBLE L,NA,333111,2025-04-30,2025,333
OK0000004006900043,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/13/2024,08/14/2024,MIN,OPR,OK,XTO ENERGY INC / CHAPMAN 1 25H24 PRODUCTION SITE,1311,211120,2024-08-14,2024,211
OK0000004009500082,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/14/2018,09/17/2018,MIN,OPR,OK,XTO ENERGY INC / LANE 1 10H3 PRODUCTION SITE,1311,211120,2018-09-17,2018,211
PA000572515,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/26/2025,02/12/2026,MIN,OPR,PA,PEOPLES NATURAL GAS CO LLC/BELKNAP COMP STA,4922,211111 211130,2026-02-12,2026,211
OK0000004009500084,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/09/2023,02/23/2023,MIN,OPR,OK,XTO ENERGY INC / LUKE 1 9H4 PRODUCTION SITE,1311,211120,2023-02-23,2023,211
OK0000004009500085,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/09/2023,02/23/2023,MIN,OPR,OK,XTO ENERGY INC / QUINCY 1 33H34 PRODUCTION SITE,1311,211120,2023-02-23,2023,211
OK0000004009500086,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/01/2024,06/05/2024,MIN,OPR,OK,XTO ENERGY INC / EXPLORER 8 6 7 1H PRODUCTION SITE,1311,211120,2024-06-05,2024,211
OK0000004009500087,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/01/2023,02/01/2023,MIN,OPR,OK,XTO ENERGY INC / VERONICA 5 6 7 8 9 16H9,1311,211120,2023-02-01,2023,211
OK0000004009500088,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/03/2024,07/03/2024,MIN,OPR,OK,XTO ENERGY INC / CALICO JACK XS 1 17H  FRANCIS DRAKE XS,1311,211120,2024-07-03,2024,211
TN0000004714900212,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/22/2019,08/27/2019,SMI,OPR,TN,"NASHVILLE MARBLE AND WHIRLPOOL BATH, LLC",3088,326191,2019-08-27,2019,326
PA000642846,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/26/2025,02/12/2026,MIN,OPR,PA,DIVERSIFIED PROD LLC/NEW BETHLEHEM NE COMP STA,4922,211111 211130,2026-02-12,2026,211
OK0000004001700293,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/25/2020,09/01/2020,MIN,OPR,OK,FW MIDCON I LLC / OKARCHE 1H 12X,1311,211120,2020-09-01,2020,211
OK0000004001700300,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/27/2020,08/10/2020,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / GOLDEN 6 7 3H,1311,211130,2020-08-10,2020,211
OK0000004005100210,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/20/2024,07/03/2024,MIN,OPR,OK,FW MIDCON I LLC / ISAAC TAYLOR 1 15H,1311,211120,2024-07-03,2024,211
OK0000004007300096,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/01/2020,10/12/2020,MIN,OPR,OK,FW MIDCON I LLC / YOST 1H 18X,1311,211120,2020-10-12,2020,211
OK0000004007700094,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / RED OAK STATION 11,1311,211130,2020-08-24,2020,211
AR0000000511904549,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/06/2022,01/06/2022,MIN,OPR,AR,"SERENITY HOLDING COMPANY, INC. : DBA  A NATURAL STATE FUNERAL SERVICE",7261,812220,2022-01-06,2022,812
OH0000001318557875,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/21/2023,11/21/2023,SMI,OPR,OH,UNIVAR SOLUTIONS USA INC. - STRONGSVILLE BRANCH,NA,424690,2023-11-21,2023,424
AR0000000577700871,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/28/2022,03/29/2022,SMI,OPR,AR,"CAPITAL SAND COMPANY , INC.--HARRISBURG SOUTH",1422,212312 212319,2022-03-29,2022,212
NC0000003704101194,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/13/2018,11/13/2018,MIN,OPR,NC,SOUTHEASTERN FOUNDRIES CORPORATION,3365 3369,331528 331529,2018-11-13,2018,331
NY0000002610300406,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/04/2023,01/04/2023,SMI,OPR,NY,THE BROOKLYN HOSPITAL CENTER,8062,622110,2023-01-04,2023,622
FL0000001209500067,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/22/2018,05/22/2018,SMI,OPR,FL,"ORLANDO HEALTH, INC.",8062,622110,2018-05-22,2018,622
AR0000000577700302,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,04/21/2026,04/21/2026,SMI,OPR,AR,"DELTA ASPHALT OF ARKANSAS, INC - SEARCY PLANT",2951,324121,2026-04-21,2026,324
AR0000000577700707,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/23/2022,06/23/2022,SMI,OPR,AR,"BENTON COUNTY STONE COMPANY, INC. - GRAVETTE QUARRY",1422,212312,2022-06-23,2022,212
GA0000001314500010,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/21/2016,10/22/2021,MIN,OPR,GA,"KOCH FOODS OF PINE MOUNTAIN VALLEY, LLC",2015,311615,2021-10-22,2021,311
NY0000002600400089,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/25/2025,08/25/2025,SMI,OPR,NY,LEHMAN COLLEGE-BEDFORD PK BLVD W,8221,221112 611310,2025-08-25,2025,221
NY0000006407400089,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/01/2021,02/01/2021,SMI,OPR,NY,SUNY COLLEGE AT POTSDAM,8221,611310,2021-02-01,2021,611
OH0000001431070624,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/25/2017,03/10/2021,MIN,OPR,OH,KAO USA INC.,NA,325620,2021-03-10,2021,325
SC00006600002,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/01/2019,02/02/2022,MIN,OPR,SC,HIGHLAND INDUSTRIES INC,NA,313210,2022-02-02,2022,313
MS0000002802700037,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/27/2025,01/27/2025,MIN,OPR,MS,"KBH CORPORATION, THE",NA,332999,2025-01-27,2025,332
NY0000003554200019,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/28/2026,05/28/2026,SMI,OPR,NY,SING SING CORRECTIONAL FACILITY,9223,922140,2026-05-28,2026,922
OK0000004012300008,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/11/2025,09/12/2025,SMI,OPR,OK,COVIA SOLUTIONS LLC / ROFF RESIN,1446,212322,2025-09-12,2025,212
OK0000004004700012,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/01/2019,07/02/2019,SMI,OPR,OK,MAGELLAN PIPELINE CO LP / ENID TERMINAL,4613,486910,2019-07-02,2019,486
NC0000003703900032,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/13/2018,11/13/2018,SMI,OPR,NC,MURDOCH CENTER,8052,623210,2018-11-13,2018,623
NC0000003704200156,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/13/2018,11/13/2018,SMI,OPR,NC,S. T. WOOTEN CORPORATION - WELDON ASPHALT PLANT,2951,324121,2018-11-13,2018,324
OK0000004000900100,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/13/2018,06/21/2018,SMI,OPR,OK,BCE MACH LLC / ELK CITY FACILITY,1311,211120,2018-06-21,2018,211
PA0006629,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/05/2018,02/26/2026,SMI,OPR,PA,PA DHS/POLK CTR,8063,622210,2026-02-26,2026,622
KS0000002013500023,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/01/2024,11/01/2024,SMI,OPR,KS,QLX - BAZINE STATION (DEHY)(AIR),4922,325120 486210,2024-11-01,2024,325
NY0000005170800038,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/04/2021,03/04/2021,SMI,OPR,NY,PEARL LEATHER FINISHERS INC,3111,316110,2021-03-04,2021,316
NY0000006223200001,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/08/2025,12/08/2025,SMI,OPR,NY,CLAYTON - PELO ROAD MINE,1442,212312 212321,2025-12-08,2025,212
NY0000009060800050,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/25/2025,08/25/2025,SMI,OPR,NY,JAMESTOWN MACADAM,2951,324121,2025-08-25,2025,324
PA000521345,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/13/2023,02/12/2026,MIN,OPR,PA,MC OPCO LLC/MARTINS CREEK,4613,486910,2026-02-12,2026,486
GA0000001305100058,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/12/2014,02/28/2020,SMI,OPR,GA,"BWC SAVANNAH, LLC",4226,493190,2020-02-28,2020,493
NY0000009041200012,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/04/2022,11/04/2022,SMI,OPR,NY,CIMOLAI-HY,3441 3563,333912,2022-11-04,2022,333
NY0000004364000046,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/04/2022,05/04/2022,SMI,OPR,NY,BROE BANK (HEMLOCK ROAD),1429,212319,2022-05-04,2022,212
KS0000002018900044,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/30/2020,01/28/2021,SMI,OPR,KS,EIGER OPERATING - HUGS SATELLITE BOOSTER D STATION (AIR),4922,486210,2021-01-28,2021,486
NY0000009149900064,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/08/2025,12/08/2025,SMI,OPR,NY,WEHRLE / BARTON QUARRY,1499,212312 212399 324121,2025-12-08,2025,212
ID0000001603700008,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/11/2022,09/15/2022,MIN,OPR,ID,CHALLIS REDI-MIX LLC,3273,327320,2022-09-15,2022,327
KS0000002020500044,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/14/2022,01/14/2022,MIN,OPR,KS,REP KANSAS GATHERING - MORGAN STATION (AIR),1311,211111 211120,2022-01-14,2022,211
KS0000002009100127,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/01/2022,11/01/2022,SMI,OPR,KS,ADVENT HEALTH SHAWNEE MISSION (AIR),8062,622110,2022-11-01,2022,622
PA000467487,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/19/2023,02/26/2026,SMI,OPR,PA,TEXAS EASTERN TRANS LP/BERNVILLE STA,4922,486210,2026-02-26,2026,486
NC0000003703500049,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/13/2018,11/13/2018,MIN,OPR,NC,SOUTHERN EQUIPMENT CO. D.B.A. READY MIXED CONCRETE CO.,3273,327320,2018-11-13,2018,327
NC0000003705300089,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/13/2018,11/13/2018,MIN,OPR,NC,SOUTHERN EQUIP CO - PLANT #7,3273,327320,2018-11-13,2018,327
MO0000002914500005,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/30/2021,12/30/2021,SMI,OPR,MO,LA-Z-BOY MIDWEST,2512,337121,2021-12-30,2021,337
KS0000002016500004,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/18/2020,02/15/2021,MIN,OPR,KS,MESSER LLC (AIR),2813,325120,2021-02-15,2021,325
CAMDA00006071M1067,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/07/2022,05/21/2024,SMI,OPR,CA,"MOBILE PIPE WRAPPERS & COATERS, INC.",3479,339914,2024-05-21,2024,339
CAMDA00006071M1067,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,05/20/2022,05/21/2024,SMI,OPR,CA,"MOBILE PIPE WRAPPERS & COATERS, INC.",3479,339914,2024-05-21,2024,339
MI00000000000M2363,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,09/30/2018,02/12/2020,MIN,OPR,MI,MARATHON PIPE LINE LLC (WOODHAVEN),NA,424710,2020-02-12,2020,424
AR0000000577700709,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/20/2022,06/20/2022,SMI,OPR,AR,"MARTIN MARIETTA MATERIAL, INC. - JONES MILL QUARRY",3532,212319,2022-06-20,2022,212
CO0000000810300066,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/20/2025,05/20/2025,SMI,OPR,CO,"ANDEAVOR GATHERING I, LLC - RABBIT MTN S",1311 4922,211111 211130 486210,2025-05-20,2025,211
AL0000000103500018,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/01/2021,07/25/2023,SMI,OPR,AL,PRUET PRODUCTION COMPANY,1311,211120 211130,2023-07-25,2023,211
VA0000005119100189,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/10/2017,01/25/2021,MIN,OPR,VA,MXI ENVIRONMENTAL SERVICES LLC,NA,423930,2021-01-25,2021,423
KS0000002004500056,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/01/2023,12/01/2023,SMI,OPR,KS,BALDWIN CITY MUN. POWER PLANT #2 (AIR),4911,221112,2023-12-01,2023,221
IAPLK0001915303690,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,01/06/2021,01/06/2021,SMI,OPR,IA,QUICK STEEL FABRICATION INC,3441,332312,2021-01-06,2021,332
NC0000003707900167,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/22/2022,07/22/2022,MIN,OPR,NC,"THE SOUTHERN FINISHING COMPANY, INCORPORATED - EDEN FACILITY",2599,337127,2022-07-22,2022,337
ID0000001677700380,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/27/2019,03/27/2019,MIN,OPR,ID,H & B CRUSHING 00380,1442,212321,2019-03-27,2019,212
NC0000003702600229,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/25/2022,02/25/2022,MIN,OPR,NC,HIGHSMITH-RAINEY MEMORIAL HOSPITAL,8062,622110,2022-02-25,2022,622
NC0000003705100199,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,11/13/2018,11/13/2018,SMI,OPR,NC,S. T. WOOTEN CORPORATION BENSON,2951,324121,2018-11-13,2018,324
MS0000002814900107,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/18/2023,08/18/2023,MIN,OPR,MS,ERGON BIOFUELS LLC,NA,325110 325193,2023-08-18,2023,325
KS0000002008100080,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/14/2023,06/14/2023,MIN,OPR,KS,ONEOK - HASKELL CO. #4 STATION(AIR),1311,211111 211120,2023-06-14,2023,211
AR0000000577700611,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,05/28/2026,05/28/2026,SMI,OPR,AR,"EMERY SAPP AND SONS, INC. - SONORA ASPHALT PLANT",2951,324121,2026-05-28,2026,324
AR0000000577700987,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/28/2022,03/29/2022,SMI,OPR,AR,"STAGGS EXCAVATING, INC.--ROCKY POINT MATERIALS",1422,212312 212319,2022-03-29,2022,212
AR0000000577700989,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/16/2022,06/16/2022,SMI,OPR,AR,SUNBELT CRUSHING LLC - APAC WEST MEMPHIS SITE,1422,423320,2022-06-16,2022,423
NC0000003707600328,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/12/2019,09/12/2019,MIN,OPR,NC,"REWORLD SOLUTIONS, LLC",4212 4959,484110,2019-09-12,2019,484
NY0000002600500148,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/05/2024,09/05/2024,MIN,OPR,NY,BRONXCARE HEALTH SYSTEM - GRAND CONCOURSE,8062,622110,2024-09-05,2024,622
AR0000000514900051,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/14/2023,12/14/2023,MIN,OPR,AR,"PET SOLUTIONS HOLDINGS, LLC",NA,311613,2023-12-14,2023,311
MS0000002805900135,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/15/2023,02/15/2023,MIN,OPR,MS,MACLAND DISPOSAL CENTER INC,NA,562212,2023-02-15,2023,562
