SOURCE_ID,n_rows,n_violations,n_hpv,n_frv,n_with_ea,n_with_eval,n_in_pipeline,has_penalty,total_penalty,earliest_viol,latest_viol
IN0000001800100005,7,5,0,7,4,0,7,TRUE,6600,2021-09-01,2024-07-08
IN0000001800100015,1,1,0,1,0,0,0,FALSE,0,2020-07-15,2020-07-15
IN0000001800100023,1,1,0,1,0,0,0,FALSE,0,2018-07-01,2018-07-01
IN0000001800100025,3,2,0,3,2,0,3,TRUE,500,2019-05-01,2021-04-15
IN0000001800100031,4,3,0,4,2,0,4,TRUE,500,2018-06-19,2023-06-21
IN0000001800100032,9,6,4,5,6,2,9,TRUE,28640,2018-02-23,2025-01-09
IN0000001800100035,3,3,0,3,0,0,0,FALSE,0,2019-03-25,2024-08-01
IN0000001800100039,2,2,0,2,0,0,0,FALSE,0,2020-07-16,2024-06-26
IN0000001800100058,3,2,0,3,2,0,3,TRUE,500,2021-10-21,2022-09-06
IN0000001800100064,1,1,0,1,0,0,0,FALSE,0,2018-06-29,2018-06-29
IN0000001800100068,4,3,2,2,2,0,4,TRUE,500,2020-10-23,2022-07-26
IN0000001800300003,1,1,0,1,0,0,0,FALSE,0,2025-05-08,2025-05-08
IN0000001800300008,2,2,0,2,0,0,0,FALSE,0,2020-07-01,2025-01-17
IN0000001800300011,2,2,0,2,0,0,0,FALSE,0,2023-12-13,2024-08-05
IN0000001800300013,5,3,2,3,4,2,5,TRUE,27750,2016-09-20,2024-06-12
IN0000001800300019,1,1,0,1,0,0,0,FALSE,0,2022-03-01,2022-03-01
IN0000001800300025,2,1,0,2,2,0,2,TRUE,11250,2023-05-15,2023-05-15
IN0000001800300036,7,6,2,5,2,0,7,TRUE,10500,2018-12-19,2024-06-27
IN0000001800300038,2,2,0,2,0,0,0,FALSE,0,2025-07-03,2025-08-13
IN0000001800300057,1,1,0,1,0,0,0,FALSE,0,2023-06-07,2023-06-07
IN0000001800300059,1,1,0,1,0,0,0,FALSE,0,2026-04-30,2026-04-30
IN0000001800300072,1,1,0,1,0,0,0,FALSE,0,2022-08-15,2022-08-15
IN0000001800300170,2,2,0,2,0,0,0,FALSE,0,2019-10-07,2023-07-19
IN0000001800300196,5,4,0,5,2,0,5,TRUE,1200,2019-07-01,2025-06-18
IN0000001800300198,2,2,0,2,0,0,0,FALSE,0,2023-03-22,2024-01-31
IN0000001800300205,1,1,0,1,0,0,0,FALSE,0,2019-11-12,2019-11-12
IN0000001800300217,4,3,2,2,2,2,4,TRUE,12400,2017-06-27,2022-04-19
IN0000001800300224,1,1,0,1,0,0,0,FALSE,0,2025-08-01,2025-08-01
IN0000001800300225,5,3,0,5,4,0,5,TRUE,1000,2022-08-15,2023-07-19
IN0000001800300231,1,1,0,1,0,0,0,FALSE,0,2020-07-01,2020-07-01
IN0000001800300235,1,1,0,1,0,0,0,FALSE,0,2025-07-22,2025-07-22
IN0000001800300236,1,1,0,1,0,0,0,FALSE,0,2020-07-01,2020-07-01
IN0000001800300237,2,2,0,2,0,0,0,FALSE,0,2020-07-01,2025-06-20
IN0000001800300249,1,1,0,1,0,0,0,FALSE,0,2022-06-24,2022-06-24
IN0000001800300251,2,1,0,2,2,0,2,TRUE,9000,2018-06-04,2018-06-04
IN0000001800300268,2,1,2,0,2,2,2,TRUE,1500,2017-12-04,2017-12-04
IN0000001800300269,1,1,0,1,0,0,0,FALSE,0,2021-08-24,2021-08-24
IN0000001800300286,3,3,2,1,1,0,3,TRUE,21875,2016-08-15,2025-06-30
IN0000001800300289,1,1,0,1,0,0,0,FALSE,0,2025-08-04,2025-08-04
IN0000001800300341,4,3,2,2,3,2,4,TRUE,5000,2018-11-07,2026-01-26
IN0000001800300360,5,3,0,5,4,0,5,TRUE,4700,2018-07-01,2022-07-01
IN0000001800300383,1,1,0,1,0,0,0,FALSE,0,2023-07-19,2023-07-19
IN0000001800300384,3,3,1,2,1,0,3,TRUE,3600,2018-06-08,2020-04-30
IN0000001800300389,1,1,0,1,0,0,0,FALSE,0,2021-01-21,2021-01-21
IN0000001800300395,7,5,0,7,4,0,7,TRUE,9500,2019-10-31,2025-08-20
IN0000001800300397,1,1,0,1,0,0,0,FALSE,0,2022-08-17,2022-08-17
IN0000001800300400,3,3,1,2,0,1,3,FALSE,0,2017-08-30,2024-01-16
IN0000001800300411,8,6,0,8,4,0,8,TRUE,1000,2019-01-10,2025-08-15
IN0000001800300426,7,4,6,1,6,2,7,TRUE,10300,2019-12-03,2024-06-06
IN0000001800300428,2,2,0,2,0,0,0,FALSE,0,2023-07-19,2024-04-25
IN0000001800300460,6,5,2,4,2,0,6,TRUE,500,2022-03-04,2025-09-22
IN0000001800300509,2,1,0,2,2,0,2,TRUE,7000,2023-07-18,2023-07-18
IN0000001800300544,1,1,0,1,0,0,0,FALSE,0,2024-06-21,2024-06-21
IN0000001800500002,1,1,0,1,0,0,0,FALSE,0,2016-08-09,2016-08-09
IN0000001800500042,2,1,2,0,2,2,2,TRUE,1500,2020-06-11,2020-06-11
IN0000001800500043,5,3,0,5,4,0,5,TRUE,19450,2019-01-17,2021-12-01
IN0000001800500047,3,2,0,3,2,0,3,TRUE,500,2019-07-31,2022-08-31
IN0000001800500063,1,1,0,1,0,0,0,FALSE,0,2023-09-27,2023-09-27
IN0000001800500073,1,1,0,1,0,0,0,FALSE,0,2018-07-12,2018-07-12
IN0000001800500080,10,8,0,10,4,0,10,TRUE,1000,2020-07-01,2023-01-31
IN0000001800500087,3,2,2,1,2,2,3,TRUE,16950,2017-02-01,2021-07-01
IN0000001800500104,2,1,0,2,2,0,2,TRUE,1200,2020-08-26,2020-08-26
IN0000001800500106,2,2,0,2,0,0,0,FALSE,0,2018-07-31,2025-07-23
IN0000001800900002,4,4,0,4,0,0,0,FALSE,0,2019-07-01,2025-04-20
IN0000001800900004,2,2,0,2,0,0,0,FALSE,0,2019-06-19,2021-04-01
IN0000001800900008,3,3,0,3,0,0,0,FALSE,0,2018-06-21,2023-05-26
IN0000001800900016,5,4,0,5,2,0,5,TRUE,7200,2018-03-06,2022-08-11
IN0000001800900021,2,1,0,2,2,0,2,TRUE,3400,2021-05-12,2021-05-12
IN0000001800900025,3,3,0,3,0,0,0,FALSE,0,2020-06-25,2022-06-09
IN0000001801100037,3,3,0,3,0,0,0,FALSE,0,2019-01-08,2025-11-17
IN0000001801100056,3,2,0,3,2,0,3,TRUE,500,2018-10-10,2019-07-30
IN0000001801100066,1,1,0,1,0,0,0,FALSE,0,2026-01-07,2026-01-07
IN0000001801100081,2,1,0,2,2,0,2,TRUE,9000,2024-07-03,2024-07-03
IN0000001801500026,3,2,0,3,2,0,3,TRUE,6200,2022-10-24,2023-07-31
IN0000001801500027,2,2,0,2,0,1,2,FALSE,0,2023-11-17,2025-02-05
IN0000001801500035,4,3,0,4,2,0,4,TRUE,9000,2019-02-12,2021-10-25
IN0000001801700005,13,10,8,5,6,6,13,TRUE,89400,2016-09-28,2023-10-05
IN0000001801700017,1,1,0,1,0,0,0,FALSE,0,2022-04-28,2022-04-28
IN0000001801700021,2,2,0,2,0,0,0,FALSE,0,2019-07-01,2023-08-09
IN0000001801700022,3,2,0,3,2,0,3,TRUE,3000,2020-10-30,2023-04-27
IN0000001801700023,6,5,1,5,2,0,6,TRUE,5000,2019-12-20,2026-04-22
IN0000001801700027,2,2,0,2,1,0,2,TRUE,500,2018-05-02,2024-09-19
IN0000001801700028,3,2,0,3,2,2,3,TRUE,500,2021-07-29,2025-07-11
IN0000001801700033,2,2,0,2,0,0,0,FALSE,0,2023-10-16,2024-07-01
IN0000001801700034,2,1,0,2,2,2,2,TRUE,9000,2022-04-28,2022-04-28
IN0000001801700056,10,7,4,3,6,5,10,TRUE,33500,2021-09-12,2023-10-25
IN0000001801900001,5,3,2,3,4,0,5,TRUE,9500,2018-08-17,2020-12-08
IN0000001801900007,2,1,0,2,2,0,2,TRUE,10000,2023-11-09,2023-11-09
IN0000001801900008,23,14,19,4,19,4,23,TRUE,781800,2016-10-03,2023-07-27
IN0000001801900015,3,2,0,3,2,2,3,TRUE,500,2020-12-08,2024-11-06
IN0000001801900018,4,3,2,2,2,0,4,TRUE,500,2018-04-30,2022-10-24
IN0000001801900041,1,1,0,1,0,0,0,FALSE,0,2018-08-23,2018-08-23
IN0000001801900043,4,3,0,4,3,0,4,TRUE,500,2018-10-16,2023-06-14
IN0000001801900046,2,1,2,0,2,2,2,TRUE,500,2020-03-20,2020-03-20
IN0000001801900054,2,2,0,2,0,0,0,FALSE,0,2020-02-06,2023-06-14
IN0000001801900075,5,4,0,5,2,0,5,TRUE,500,2018-11-08,2023-06-15
IN0000001801900079,6,3,4,2,6,2,6,TRUE,21000,2018-08-13,2019-12-09
IN0000001801900091,2,1,0,2,2,0,2,TRUE,500,2021-11-12,2021-11-12
IN0000001801900097,2,2,2,0,2,1,2,FALSE,0,2016-06-07,2018-05-01
IN0000001801900103,1,1,0,1,0,0,0,FALSE,0,2019-10-31,2019-10-31
IN0000001801900109,2,1,0,2,2,0,2,TRUE,500,2019-02-28,2019-02-28
IN0000001801900126,2,2,0,2,0,0,0,FALSE,0,2018-04-27,2020-08-17
IN0000001801900132,7,4,0,7,6,2,7,TRUE,7250,2018-07-31,2025-12-10
IN0000001801900145,5,3,2,3,4,2,5,TRUE,9500,2018-09-10,2023-06-15
IN0000001801900148,4,3,1,3,2,0,4,TRUE,500,2018-10-10,2020-08-23
IN0000001801900151,5,3,2,3,4,2,5,TRUE,17400,2018-09-06,2023-06-15
IN0000001801900155,5,3,2,3,4,0,5,TRUE,22500,2019-04-09,2022-02-10
IN0000001801900166,5,3,4,1,4,2,5,TRUE,10500,2020-08-24,2024-07-11
IN0000001801900167,7,5,0,7,4,0,7,TRUE,1000,2021-07-13,2025-10-14
IN0000001801900170,4,4,0,4,0,0,0,FALSE,0,2021-07-13,2025-02-12
IN0000001801903321,3,3,0,3,1,0,3,FALSE,0,2018-08-23,2024-02-28
IN0000001801905282,6,4,2,4,4,0,6,TRUE,5500,2020-04-15,2024-04-29
IN0000001802100006,1,1,0,1,0,0,0,FALSE,0,2026-04-10,2026-04-10
IN0000001802100061,6,5,2,4,2,2,6,TRUE,6250,2017-07-02,2024-01-11
IN0000001802100062,7,4,2,5,6,0,7,TRUE,7562.5,2017-05-16,2024-05-02
IN0000001802100070,2,2,0,2,0,0,0,FALSE,0,2023-09-20,2025-11-18
IN0000001802300011,18,12,11,7,12,2,18,TRUE,240500,2021-01-29,2025-06-04
IN0000001802300020,3,3,1,2,0,1,3,FALSE,0,2019-07-29,2024-05-15
IN0000001802300021,1,1,0,1,0,0,0,FALSE,0,2019-01-14,2019-01-14
IN0000001802300024,6,4,0,6,4,0,6,TRUE,7500,2019-07-26,2022-03-14
IN0000001802300035,4,4,0,4,0,0,0,FALSE,0,2019-07-26,2022-07-25
IN0000001802300036,3,3,0,3,0,0,0,FALSE,0,2024-02-23,2024-11-26
IN0000001802300039,3,2,0,3,2,0,3,TRUE,500,2019-08-27,2025-10-23
IN0000001802300043,2,2,0,2,0,0,0,FALSE,0,2024-01-30,2025-07-23
IN0000001802300047,1,1,0,1,0,0,0,FALSE,0,2020-07-17,2020-07-17
IN0000001802500002,4,2,2,2,4,2,4,TRUE,3600,2017-10-11,2020-04-19
IN0000001802700002,1,1,0,1,0,0,0,FALSE,0,2024-05-09,2024-05-09
IN0000001802700006,5,4,0,5,2,0,5,TRUE,8750,2017-12-01,2025-01-15
IN0000001802700040,2,1,0,2,2,0,2,TRUE,500,2019-12-05,2019-12-05
IN0000001802700046,30,25,24,5,13,11,30,TRUE,181412.5,2016-10-28,2025-03-14
IN0000001802700052,5,4,2,1,2,4,5,FALSE,0,2018-02-28,2018-06-23
IN0000001802700053,2,1,0,2,2,0,2,TRUE,500,2018-05-07,2018-05-07
IN0000001802700065,3,2,0,3,2,0,3,TRUE,500,2019-06-27,2023-07-11
IN0000001802700066,3,2,0,3,2,0,3,TRUE,500,2019-06-27,2023-07-11
IN0000001802900001,6,5,0,6,2,0,6,TRUE,9000,2021-07-01,2025-04-22
IN0000001802900002,1,1,0,1,0,0,0,FALSE,0,2018-08-17,2018-08-17
IN0000001802900005,6,5,3,3,3,1,6,TRUE,42750,2016-11-23,2024-06-17
IN0000001802900006,3,2,0,3,2,1,3,TRUE,500,2019-03-07,2024-02-15
IN0000001802900007,18,11,5,13,14,0,18,TRUE,55400,2016-11-17,2025-10-28
IN0000001802900023,3,2,0,3,2,0,3,TRUE,500,2021-05-07,2024-06-07
IN0000001802900043,8,6,1,7,4,0,8,TRUE,4100,2019-07-01,2025-07-10
IN0000001802900045,4,3,2,2,2,0,4,TRUE,7000,2018-07-06,2021-06-29
IN0000001802900048,2,2,0,2,0,0,0,FALSE,0,2019-07-01,2019-07-19
IN0000001802900049,10,7,2,8,6,0,10,TRUE,32000,2019-07-19,2024-07-01
IN0000001803100026,6,4,5,1,4,0,6,TRUE,35000,2021-07-25,2024-08-30
IN0000001803100028,1,1,0,1,0,0,0,FALSE,0,2024-06-19,2024-06-19
IN0000001803100031,4,2,4,0,4,0,4,TRUE,7500,2023-12-27,2024-07-26
IN0000001803100035,2,2,0,2,0,0,0,FALSE,0,2025-05-29,2025-07-07
IN0000001803300013,4,3,0,4,2,1,4,TRUE,6200,2022-10-04,2025-07-08
IN0000001803300019,2,1,0,2,2,0,2,TRUE,9400,2022-07-30,2022-07-30
IN0000001803300023,1,1,0,1,0,0,0,FALSE,0,2024-10-01,2024-10-01
IN0000001803300026,6,5,0,6,2,0,6,TRUE,500,2021-07-07,2025-03-10
IN0000001803300038,3,3,0,3,0,0,0,FALSE,0,2020-08-02,2022-10-31
IN0000001803300042,4,3,1,3,2,2,4,TRUE,500,2022-09-20,2025-06-02
IN0000001803300043,15,15,5,10,4,2,15,TRUE,51937.5,2017-07-17,2025-10-30
IN0000001803300044,5,4,0,5,2,0,5,TRUE,500,2018-07-01,2018-10-05
IN0000001803300047,2,2,0,2,0,0,0,FALSE,0,2023-07-20,2024-11-25
IN0000001803300049,2,2,0,2,0,0,0,FALSE,0,2022-11-01,2023-05-24
IN0000001803300052,2,1,0,2,2,0,2,TRUE,9000,2023-11-27,2023-11-27
IN0000001803300055,2,1,2,0,2,0,2,TRUE,5000,2019-01-07,2019-01-07
IN0000001803300076,8,8,2,6,1,1,8,FALSE,0,2017-07-17,2022-06-27
IN0000001803300079,5,3,4,1,4,2,5,TRUE,31200,2020-04-08,2025-02-20
IN0000001803300080,1,1,0,1,0,0,0,FALSE,0,2022-10-17,2022-10-17
IN0000001803300097,2,2,0,2,0,0,0,FALSE,0,2022-08-02,2024-05-09
IN0000001803300107,9,6,2,7,6,1,9,TRUE,5125,2017-10-02,2025-07-10
IN0000001803300110,5,4,0,5,2,2,5,TRUE,4800,2023-07-27,2024-10-24
IN0000001803300118,1,1,0,1,0,0,0,FALSE,0,2018-09-12,2018-09-12
IN0000001803300135,2,2,0,2,0,0,0,FALSE,0,2022-09-19,2024-10-01
IN0000001803500002,1,1,0,1,0,0,0,FALSE,0,2024-11-15,2024-11-15
IN0000001803500028,7,5,2,5,4,2,7,TRUE,69250,2017-11-09,2022-06-27
IN0000001803500041,3,3,0,3,0,0,0,FALSE,0,2018-09-06,2023-07-24
IN0000001803500046,2,2,0,2,1,0,2,FALSE,0,2019-03-29,2020-02-19
IN0000001803500089,1,1,0,1,0,0,0,FALSE,0,2022-12-07,2022-12-07
IN0000001803500116,2,1,0,2,2,0,2,TRUE,500,2024-07-25,2024-07-25
IN0000001803500127,1,1,0,1,0,0,0,FALSE,0,2025-01-10,2025-01-10
IN0000001803700005,7,5,2,5,4,1,7,TRUE,3500,2018-08-28,2025-01-29
IN0000001803700007,2,2,0,2,0,0,0,FALSE,0,2018-06-21,2023-02-09
IN0000001803700023,3,2,0,3,2,0,3,TRUE,500,2018-04-13,2021-01-21
IN0000001803700040,5,4,2,3,2,2,5,TRUE,17768,2017-06-27,2022-08-16
IN0000001803700051,1,1,0,1,0,0,0,FALSE,0,2023-10-16,2023-10-16
IN0000001803700054,2,2,0,2,0,0,0,FALSE,0,2018-05-14,2022-12-15
IN0000001803700084,1,1,0,1,0,0,0,FALSE,0,2019-11-25,2019-11-25
IN0000001803700094,2,2,0,2,0,0,0,FALSE,0,2023-08-11,2024-01-11
IN0000001803700107,2,2,0,2,0,0,0,FALSE,0,2018-06-21,2025-10-01
IN0000001803900005,7,5,0,7,4,0,7,TRUE,9500,2018-04-16,2024-06-06
IN0000001803900010,5,3,0,5,4,0,5,TRUE,500,2021-06-28,2026-03-16
IN0000001803900011,5,5,0,5,0,0,0,FALSE,0,2019-08-13,2025-04-01
IN0000001803900014,4,4,0,4,0,0,0,FALSE,0,2023-03-03,2026-03-23
IN0000001803900017,3,2,2,1,2,2,3,TRUE,11200,2022-10-01,2024-07-11
IN0000001803900027,6,4,0,6,4,0,6,TRUE,1700,2020-09-10,2023-12-06
IN0000001803900030,10,9,0,10,2,0,10,TRUE,3600,2018-04-27,2026-04-28
IN0000001803900035,1,1,0,1,0,0,0,FALSE,0,2018-04-20,2018-04-20
IN0000001803900050,4,4,0,4,0,0,0,FALSE,0,2018-04-25,2023-11-15
IN0000001803900055,3,3,0,3,0,0,0,FALSE,0,2019-04-15,2024-07-01
IN0000001803900058,1,1,0,1,0,0,0,FALSE,0,2023-03-08,2023-03-08
IN0000001803900062,2,2,0,2,0,0,0,FALSE,0,2019-02-26,2023-04-28
IN0000001803900069,4,3,0,4,2,0,4,TRUE,500,2017-08-21,2025-01-31
IN0000001803900073,5,4,0,5,3,1,5,TRUE,500,2021-08-17,2025-04-29
IN0000001803900076,1,1,0,1,0,0,0,FALSE,0,2026-03-18,2026-03-18
IN0000001803900077,2,2,0,2,0,0,0,FALSE,0,2022-10-17,2023-05-11
IN0000001803900086,5,3,4,1,4,2,5,TRUE,13200,2022-01-06,2024-04-15
IN0000001803900096,4,3,2,2,2,2,4,TRUE,6200,2020-02-11,2025-07-14
IN0000001803900097,4,3,0,4,2,0,4,TRUE,500,2019-05-06,2025-03-04
IN0000001803900098,2,2,0,2,0,0,0,FALSE,0,2020-11-03,2022-02-04
IN0000001803900099,2,2,0,2,0,0,0,FALSE,0,2019-02-25,2025-12-02
IN0000001803900103,5,4,2,3,3,0,5,TRUE,500,2018-07-11,2024-07-18
IN0000001803900104,2,2,0,2,0,0,0,FALSE,0,2024-09-12,2026-01-13
IN0000001803900110,6,4,2,4,4,0,6,TRUE,15200,2022-04-12,2025-10-08
IN0000001803900118,1,1,0,1,0,0,0,FALSE,0,2025-06-20,2025-06-20
IN0000001803900126,4,3,0,4,2,0,4,TRUE,14800,2020-12-15,2026-02-24
IN0000001803900141,4,3,0,4,2,2,4,TRUE,1200,2022-05-02,2025-06-04
IN0000001803900152,1,1,0,1,0,0,0,FALSE,0,2026-01-21,2026-01-21
IN0000001803900157,4,3,0,4,2,0,4,TRUE,500,2020-07-23,2026-02-12
IN0000001803900174,2,1,0,2,2,0,2,TRUE,500,2025-10-28,2025-10-28
IN0000001803900178,6,5,2,4,2,2,6,TRUE,3600,2022-04-28,2025-07-24
IN0000001803900185,1,1,0,1,0,0,0,FALSE,0,2018-01-29,2018-01-29
IN0000001803900188,2,2,0,2,0,0,0,FALSE,0,2022-12-07,2024-10-29
IN0000001803900220,3,3,0,3,0,0,0,FALSE,0,2022-07-12,2024-02-14
IN0000001803900231,2,1,0,2,2,0,2,TRUE,9000,2021-05-04,2021-05-04
IN0000001803900237,3,2,0,3,2,2,3,TRUE,500,2021-04-15,2024-10-07
IN0000001803900245,2,1,0,2,2,2,2,TRUE,1200,2022-05-18,2022-05-18
IN0000001803900254,6,5,0,6,2,0,6,TRUE,14400,2018-05-24,2026-02-12
IN0000001803900265,2,1,0,2,2,0,2,TRUE,7400,2022-03-09,2022-03-09
IN0000001803900267,5,3,0,5,4,0,5,TRUE,35450,2018-03-19,2022-10-18
IN0000001803900273,2,2,0,2,0,0,0,FALSE,0,2020-04-13,2023-07-12
IN0000001803900274,1,1,0,1,0,0,0,FALSE,0,2024-07-16,2024-07-16
IN0000001803900283,3,2,0,3,2,2,3,TRUE,12400,2019-05-01,2023-04-27
IN0000001803900309,9,6,2,7,6,0,9,TRUE,31750,2017-05-05,2025-07-02
IN0000001803900324,3,3,1,2,0,1,3,FALSE,0,2023-07-08,2025-05-06
IN0000001803900326,1,1,0,1,0,0,0,FALSE,0,2021-11-17,2021-11-17
IN0000001803900336,2,1,0,2,2,0,2,TRUE,7400,2024-11-12,2024-11-12
IN0000001803900373,4,3,0,4,2,0,4,TRUE,500,2022-12-16,2025-07-08
IN0000001803900374,1,1,0,1,0,0,0,FALSE,0,2026-03-17,2026-03-17
IN0000001803900434,5,4,0,5,2,0,5,TRUE,500,2018-04-25,2019-09-27
IN0000001803900437,1,1,1,0,1,1,1,FALSE,0,2023-04-11,2023-04-11
IN0000001803900442,3,3,0,3,0,0,0,FALSE,0,2018-06-18,2020-04-15
IN0000001803900444,1,1,0,1,0,0,0,FALSE,0,2025-03-25,2025-03-25
IN0000001803900448,2,1,0,2,2,0,2,TRUE,500,2026-02-11,2026-02-11
IN0000001803900460,6,4,2,4,4,0,6,TRUE,3500,2019-10-21,2025-10-23
IN0000001803900461,4,4,0,4,0,0,0,FALSE,0,2018-04-19,2023-07-28
IN0000001803900487,1,1,0,1,0,0,0,FALSE,0,2021-10-27,2021-10-27
IN0000001803900498,8,5,2,6,6,2,8,TRUE,37850,2018-02-06,2026-03-17
IN0000001803900504,3,2,0,3,2,0,3,TRUE,500,2019-04-28,2022-08-29
IN0000001803900519,2,2,0,2,0,0,0,FALSE,0,2022-12-07,2024-10-30
IN0000001803900530,3,3,0,3,0,0,0,FALSE,0,2018-08-27,2026-03-24
IN0000001803900534,4,3,2,2,3,2,4,TRUE,7000,2022-07-25,2026-03-24
IN0000001803900536,1,1,0,1,0,0,0,FALSE,0,2018-12-05,2018-12-05
IN0000001803900541,3,2,2,1,2,0,3,TRUE,29200,2018-04-09,2020-04-26
IN0000001803900542,3,3,0,3,0,0,0,FALSE,0,2020-04-15,2021-09-29
IN0000001803900557,1,1,0,1,0,0,0,FALSE,0,2019-12-03,2019-12-03
IN0000001803900586,3,2,0,3,2,0,3,TRUE,9000,2021-10-07,2025-02-01
IN0000001803900611,1,1,0,1,0,0,0,FALSE,0,2017-08-30,2017-08-30
IN0000001803900619,3,3,0,3,0,0,0,FALSE,0,2018-06-06,2019-05-13
IN0000001803900620,2,2,0,2,0,0,0,FALSE,0,2021-08-18,2022-08-01
IN0000001803900621,3,3,0,3,0,0,0,FALSE,0,2021-05-26,2025-07-31
IN0000001803900633,3,2,2,1,2,2,3,TRUE,10200,2022-04-14,2023-05-01
IN0000001803900643,8,6,1,7,4,1,8,TRUE,74400,2019-05-01,2024-05-06
IN0000001803900665,1,1,0,1,0,0,0,FALSE,0,2025-06-17,2025-06-17
IN0000001803900698,1,1,0,1,0,0,0,FALSE,0,2020-02-04,2020-02-04
IN0000001803900699,2,1,0,2,2,0,2,TRUE,2400,2023-01-03,2023-01-03
IN0000001803900702,2,1,0,2,2,2,2,TRUE,8200,2024-12-17,2024-12-17
IN0000001803900710,5,3,2,3,4,2,5,TRUE,4100,2018-02-07,2024-07-31
IN0000001803900715,3,3,0,3,0,0,0,FALSE,0,2020-04-15,2026-02-03
IN0000001803900717,3,2,0,3,2,0,3,TRUE,9000,2016-06-09,2018-04-10
IN0000001803900727,3,2,0,3,2,0,3,TRUE,9000,2023-02-20,2023-02-20
IN0000001803900728,8,6,5,3,4,5,8,TRUE,17600,2019-01-16,2025-05-27
IN0000001803900737,2,1,0,2,2,2,2,TRUE,500,2023-07-27,2023-07-27
IN0000001803900738,1,1,0,1,0,0,0,FALSE,0,2018-03-07,2018-03-07
IN0000001803900740,1,1,0,1,0,0,0,FALSE,0,2018-11-28,2018-11-28
IN0000001803900741,3,2,2,1,2,0,3,TRUE,500,2019-07-31,2019-08-20
IN0000001803900747,8,4,8,0,8,2,8,TRUE,320450,2018-05-03,2022-10-11
IN0000001803900750,3,3,0,3,0,0,0,FALSE,0,2022-02-10,2025-04-01
IN0000001803900751,2,2,0,2,1,1,2,FALSE,0,2019-04-15,2023-07-25
IN0000001803900753,1,1,0,1,0,0,0,FALSE,0,2017-12-13,2017-12-13
IN0000001803900755,4,2,0,4,4,2,4,TRUE,9500,2022-03-08,2025-10-28
IN0000001803900760,1,1,0,1,0,0,0,FALSE,0,2022-11-28,2022-11-28
IN0000001803900761,8,6,1,7,5,0,8,TRUE,6500,2021-04-02,2024-10-27
IN0000001803900763,1,1,0,1,0,0,0,FALSE,0,2023-11-01,2023-11-01
IN0000001803900767,7,4,0,7,6,0,7,TRUE,11000,2022-06-14,2024-05-02
IN0000001803900772,1,1,0,1,0,0,0,FALSE,0,2026-03-27,2026-03-27
IN0000001803900776,1,1,0,1,0,0,0,FALSE,0,2018-04-15,2018-04-15
IN0000001803900779,10,8,4,6,4,2,10,TRUE,36700,2018-04-24,2026-01-14
IN0000001803900790,8,6,0,8,4,0,8,TRUE,12450,2017-05-05,2025-02-03
IN0000001803900792,10,8,0,10,4,0,10,TRUE,2000,2018-05-16,2024-05-06
IN0000001803900847,3,2,0,3,2,0,3,TRUE,9000,2018-12-21,2024-12-04
IN0000001803900850,1,1,0,1,0,0,0,FALSE,0,2025-10-15,2025-10-15
IN0000001803900852,3,2,0,3,2,0,3,TRUE,500,2022-11-10,2023-04-15
IN0000001803900872,2,1,0,2,2,0,2,TRUE,500,2025-08-05,2025-08-05
IN0000001803900891,10,5,10,0,10,2,10,FALSE,0,2021-11-08,2023-01-28
IN0000001803900907,1,1,0,1,0,0,0,FALSE,0,2025-10-07,2025-10-07
IN0000001803900920,1,1,0,1,0,0,0,FALSE,0,2023-02-22,2023-02-22
IN0000001803900941,1,1,0,1,0,0,0,FALSE,0,2024-05-23,2024-05-23
IN0000001803900979,3,2,1,2,2,1,3,TRUE,11250,2022-10-17,2024-08-14
IN0000001803903296,3,3,0,3,0,0,0,FALSE,0,2019-04-16,2025-06-26
IN0000001804100015,2,2,0,2,0,0,0,FALSE,0,2019-07-11,2024-01-26
IN0000001804100024,2,2,0,2,0,0,0,FALSE,0,2023-07-12,2024-06-28
IN0000001804300004,6,5,3,3,2,1,6,TRUE,6250,2016-09-24,2018-07-11
IN0000001804300010,3,2,0,3,2,0,3,FALSE,0,2022-02-07,2023-10-31
IN0000001804300016,3,2,0,3,2,0,3,TRUE,500,2022-01-13,2026-01-24
IN0000001804300023,3,2,0,3,2,0,3,TRUE,4800,2018-08-08,2019-10-31
IN0000001804300033,3,3,0,3,0,0,0,FALSE,0,2018-07-17,2023-06-20
IN0000001804300039,5,3,2,3,4,0,5,TRUE,2000,2018-10-29,2019-11-30
IN0000001804300049,3,2,0,3,2,0,3,TRUE,500,2020-02-12,2025-04-29
IN0000001804300053,2,2,0,2,0,0,0,FALSE,0,2019-10-23,2024-04-15
IN0000001804300057,1,1,0,1,0,0,0,FALSE,0,2018-02-05,2018-02-05
IN0000001804300058,2,1,0,2,2,0,2,TRUE,9000,2020-06-27,2020-06-27
IN0000001804300073,5,4,0,5,2,0,5,TRUE,500,2019-04-29,2022-08-23
IN0000001804300075,1,1,0,1,0,0,0,FALSE,0,2019-08-06,2019-08-06
IN0000001804300076,1,1,0,1,0,0,0,FALSE,0,2018-03-20,2018-03-20
IN0000001804500001,6,5,0,6,2,0,6,TRUE,500,2019-07-01,2023-07-12
IN0000001804500002,3,3,1,2,0,0,0,FALSE,0,2019-01-16,2025-03-26
IN0000001804500008,13,8,8,5,10,0,13,TRUE,106696.5,2016-12-28,2023-10-04
IN0000001804500011,1,1,0,1,0,0,0,FALSE,0,2025-05-02,2025-05-02
