AFS_ID,n_exact_frs_candidates,n_exact_frs_candidates_with_air,n_exact_frs_candidates_with_icis,max_frs_candidate_rules,n_exact_icis_candidates,max_icis_candidate_rules,has_any_exact_frs_candidate,has_any_exact_icis_candidate
3610300028,1,1,1,2,1,3,TRUE,TRUE
3610300029,0,0,0,0,1,1,FALSE,TRUE
3610300030,1,1,1,3,1,3,TRUE,TRUE
3610300033,2,2,2,3,1,1,TRUE,TRUE
3610300034,2,1,1,2,1,2,TRUE,TRUE
3610300035,1,1,1,2,1,3,TRUE,TRUE
3610300039,1,1,1,3,1,3,TRUE,TRUE
3610300051,0,0,0,0,1,1,FALSE,TRUE
3610300060,1,1,1,1,1,3,TRUE,TRUE
3610300061,0,0,0,0,1,2,FALSE,TRUE
3610300087,1,1,1,3,1,3,TRUE,TRUE
3610300089,2,1,1,3,1,3,TRUE,TRUE
3610300090,0,0,0,0,1,3,FALSE,TRUE
3610300092,1,1,1,3,1,3,TRUE,TRUE
3610300095,1,1,1,2,1,3,TRUE,TRUE
3610300099,1,0,0,2,1,2,TRUE,TRUE
3610300100,1,1,1,2,1,3,TRUE,TRUE
3610300101,2,1,1,3,1,3,TRUE,TRUE
3610300102,1,1,1,1,1,3,TRUE,TRUE
3610300111,2,1,1,3,1,3,TRUE,TRUE
3610300116,0,0,0,0,1,3,FALSE,TRUE
3610300121,1,0,0,1,1,1,TRUE,TRUE
3610300162,1,1,1,3,1,3,TRUE,TRUE
3610300163,1,1,1,3,1,3,TRUE,TRUE
3610300166,1,1,1,2,1,3,TRUE,TRUE
3610300171,1,1,1,1,1,3,TRUE,TRUE
3610300182,3,2,2,1,1,3,TRUE,TRUE
3610300194,1,1,1,2,1,1,TRUE,TRUE
3610300198,1,1,1,3,1,3,TRUE,TRUE
3610300199,2,0,0,1,1,1,TRUE,TRUE
3610300201,1,1,1,1,1,3,TRUE,TRUE
3610300212,2,1,1,2,1,3,TRUE,TRUE
3610300215,2,1,1,3,0,0,TRUE,FALSE
3610300216,1,1,1,2,1,3,TRUE,TRUE
3610300218,1,1,1,3,1,3,TRUE,TRUE
3610300220,2,1,1,2,1,2,TRUE,TRUE
3610300221,3,1,1,3,1,2,TRUE,TRUE
3610300222,1,0,0,1,1,3,TRUE,TRUE
3610300224,1,1,1,3,1,3,TRUE,TRUE
3610300226,1,1,1,3,1,3,TRUE,TRUE
3610300227,1,1,1,2,1,3,TRUE,TRUE
3610300228,1,1,1,3,1,3,TRUE,TRUE
3610300229,1,1,1,3,1,3,TRUE,TRUE
3610300232,1,1,1,2,1,3,TRUE,TRUE
3610300233,1,0,0,2,1,2,TRUE,TRUE
3610300234,1,1,1,2,1,3,TRUE,TRUE
3610300235,1,1,1,2,1,3,TRUE,TRUE
3610300236,1,1,1,1,1,3,TRUE,TRUE
3610300239,2,1,1,3,1,2,TRUE,TRUE
3610300240,1,1,1,2,1,3,TRUE,TRUE
3610300243,1,1,1,3,1,3,TRUE,TRUE
3610300245,0,0,0,0,1,3,FALSE,TRUE
3610300246,0,0,0,0,1,3,FALSE,TRUE
3610300258,1,1,1,3,1,2,TRUE,TRUE
3610300259,1,1,1,1,1,3,TRUE,TRUE
3610300270,1,1,1,3,1,2,TRUE,TRUE
3610300271,2,1,1,3,1,3,TRUE,TRUE
3610300276,1,0,0,1,1,1,TRUE,TRUE
3610300279,1,1,1,3,1,3,TRUE,TRUE
3610300282,1,1,1,3,1,3,TRUE,TRUE
3610300284,1,1,1,3,1,3,TRUE,TRUE
3610300285,1,1,1,2,1,3,TRUE,TRUE
3610300289,2,1,1,2,1,1,TRUE,TRUE
3610300290,1,1,1,3,1,3,TRUE,TRUE
3610300295,1,1,1,3,1,3,TRUE,TRUE
3610300296,2,1,1,1,2,1,TRUE,TRUE
3610300297,1,1,1,3,1,3,TRUE,TRUE
3610300303,0,0,0,0,1,2,FALSE,TRUE
3610300305,1,1,1,2,1,1,TRUE,TRUE
3610300308,1,1,1,1,1,3,TRUE,TRUE
3610300310,1,1,1,3,1,3,TRUE,TRUE
3610300312,0,0,0,0,1,2,FALSE,TRUE
3610300315,0,0,0,0,1,2,FALSE,TRUE
3610300316,1,1,1,1,1,3,TRUE,TRUE
