PGM_SYS_ID,POLLUTANT_CODE,n
MN0000002709900002,300000210,2
MN0000002709900002,300000215,2
MN0000002709900002,300000218,2
MN0000002709900002,300000226,2
MN0000002709900002,300000228,2
MN0000002709900002,300000242,2
MN0000002709900002,300000243,2
MN0000002709900002,300000321,2
MN0000002709900042,300000329,2
MN0000002709900043,300000329,2
MN0000002709900044,300000329,2
MN0000002709900048,10373,2
MN0000002709900048,200000481,2
MN0000002709900048,300000006,2
MN0000002709900048,300000012,2
MN0000002709900048,300000038,2
MN0000002709900048,300000048,2
MN0000002709900048,300000097,2
MN0000002709900048,300000107,2
MN0000002709900048,300000108,2
MN0000002709900048,300000120,2
MN0000002709900048,300000138,2
MN0000002709900048,300000159,2
MN0000002709900048,300000173,2
MN0000002709900048,300000183,2
MN0000002709900048,300000210,2
MN0000002709900048,300000215,2
MN0000002709900048,300000218,2
MN0000002709900048,300000228,2
MN0000002709900048,300000296,2
MN0000002709900048,300000307,2
MN0000002709900048,300000321,2
MN0000002709900048,300000322,2
MN0000002709900051,300000243,2
MN0000002710100024,300000329,2
MN0000002710300001,300000329,2
MN0000002710300014,10193,3
MN0000002710300014,10461,3
MN0000002710300014,300000007,3
MN0000002710300014,300000012,3
MN0000002710300014,300000038,3
MN0000002710300014,300000094,3
MN0000002710300014,300000097,2
MN0000002710300014,300000111,3
MN0000002710300014,300000120,2
MN0000002710300014,300000138,3
MN0000002710300014,300000145,3
MN0000002710300014,300000183,3
MN0000002710300014,300000207,2
MN0000002710300014,300000210,2
MN0000002710300014,300000215,3
MN0000002710300014,300000218,3
MN0000002710300014,300000222,3
MN0000002710300014,300000226,3
MN0000002710300014,300000228,3
MN0000002710300014,300000277,2
MN0000002710300014,300000296,2
MN0000002710300014,300000307,3
MN0000002710300014,300000321,2
MN0000002710300024,300000329,2
MN0000002710300025,300000329,2
MN0000002710300029,300000329,2
MN0000002710300033,300000329,3
MN0000002710300036,10193,4
MN0000002710300036,10373,4
MN0000002710300036,10461,4
MN0000002710300036,200000481,4
MN0000002710300036,300000006,2
MN0000002710300036,300000007,3
MN0000002710300036,300000048,4
MN0000002710300036,300000097,4
MN0000002710300036,300000107,4
MN0000002710300036,300000138,4
MN0000002710300036,300000173,4
MN0000002710300036,300000183,4
MN0000002710300036,300000207,4
MN0000002710300036,300000242,4
MN0000002710300036,300000243,4
MN0000002710300036,300000321,4
MN0000002710300036,300000322,4
MN0000002710500001,10193,2
MN0000002710500001,10461,2
MN0000002710500001,300000006,2
MN0000002710500001,300000243,3
MN0000002710500001,300000322,2
MN0000002710500018,300000329,2
MN0000002710500048,300000329,2
MN0000002710500051,300000329,2
MN0000002710500053,10461,3
MN0000002710500053,200000481,2
MN0000002710500053,300000006,2
MN0000002710500053,300000012,2
MN0000002710500053,300000038,2
MN0000002710500053,300000097,3
MN0000002710500053,300000120,3
MN0000002710500053,300000132,2
MN0000002710500053,300000138,3
MN0000002710500053,300000207,3
MN0000002710500053,300000210,2
MN0000002710500053,300000215,2
MN0000002710500053,300000218,2
MN0000002710500053,300000222,2
MN0000002710500053,300000226,2
MN0000002710500053,300000228,2
MN0000002710500053,300000296,2
MN0000002710500053,300000307,2
MN0000002710500053,300000321,3
MN0000002710500054,10193,3
MN0000002710500054,10373,4
MN0000002710500054,10461,4
MN0000002710500054,200000481,4
MN0000002710500054,300000006,2
MN0000002710500054,300000007,3
MN0000002710500054,300000048,4
MN0000002710500054,300000097,4
MN0000002710500054,300000107,4
MN0000002710500054,300000138,4
MN0000002710500054,300000173,4
MN0000002710500054,300000183,4
MN0000002710500054,300000207,4
MN0000002710500054,300000242,4
MN0000002710500054,300000243,4
MN0000002710500054,300000321,4
MN0000002710500054,300000322,4
MN0000002710500059,10193,2
MN0000002710500059,10373,2
MN0000002710500059,10461,2
MN0000002710500059,200000481,2
MN0000002710500059,300000007,2
MN0000002710500059,300000010,2
MN0000002710500059,300000012,2
MN0000002710500059,300000018,2
MN0000002710500059,300000048,2
MN0000002710500059,300000057,2
MN0000002710500059,300000060,2
MN0000002710500059,300000074,2
MN0000002710500059,300000094,2
MN0000002710500059,300000095,2
MN0000002710500059,300000096,2
MN0000002710500059,300000097,2
MN0000002710500059,300000101,2
MN0000002710500059,300000104,2
MN0000002710500059,300000107,2
MN0000002710500059,300000108,2
MN0000002710500059,300000109,2
MN0000002710500059,300000119,2
MN0000002710500059,300000120,2
MN0000002710500059,300000135,2
MN0000002710500059,300000138,2
MN0000002710500059,300000147,2
MN0000002710500059,300000151,2
MN0000002710500059,300000152,2
MN0000002710500059,300000154,2
MN0000002710500059,300000165,2
MN0000002710500059,300000166,2
MN0000002710500059,300000173,2
MN0000002710500059,300000174,2
MN0000002710500059,300000182,2
MN0000002710500059,300000183,2
MN0000002710500059,300000186,2
MN0000002710500059,300000188,2
MN0000002710500059,300000203,2
MN0000002710500059,300000207,2
MN0000002710500059,300000210,2
MN0000002710500059,300000215,2
MN0000002710500059,300000218,2
MN0000002710500059,300000222,2
MN0000002710500059,300000224,2
MN0000002710500059,300000226,2
MN0000002710500059,300000228,2
MN0000002710500059,300000242,2
MN0000002710500059,300000243,2
MN0000002710500059,300000269,2
MN0000002710500059,300000296,2
MN0000002710500059,300000307,2
MN0000002710500059,300000321,2
MN0000002710500059,300000322,2
MN0000002710700012,10373,2
MN0000002710700012,10461,3
MN0000002710700012,200000481,2
MN0000002710700012,300000006,2
MN0000002710700012,300000012,2
MN0000002710700012,300000048,3
MN0000002710700012,300000094,2
MN0000002710700012,300000095,2
MN0000002710700012,300000096,2
MN0000002710700012,300000097,3
MN0000002710700012,300000107,2
MN0000002710700012,300000108,2
MN0000002710700012,300000109,2
MN0000002710700012,300000119,2
MN0000002710700012,300000120,3
MN0000002710700012,300000138,2
MN0000002710700012,300000147,2
MN0000002710700012,300000152,2
MN0000002710700012,300000154,2
MN0000002710700012,300000166,2
MN0000002710700012,300000173,2
MN0000002710700012,300000174,2
MN0000002710700012,300000183,3
MN0000002710700012,300000186,2
MN0000002710700012,300000188,2
MN0000002710700012,300000203,2
MN0000002710700012,300000210,2
MN0000002710700012,300000215,2
MN0000002710700012,300000218,2
MN0000002710700012,300000222,2
MN0000002710700012,300000226,2
MN0000002710700012,300000228,2
MN0000002710700012,300000242,2
MN0000002710700012,300000243,3
MN0000002710700012,300000296,2
MN0000002710700012,300000307,2
MN0000002710700012,300000321,2
MN0000002710700012,300000322,3
MN0000002710900005,10193,2
MN0000002710900005,300000322,2
MN0000002710900006,300000329,2
MN0000002710900008,10373,2
MN0000002710900008,10461,2
MN0000002710900008,200000481,2
MN0000002710900008,300000006,2
MN0000002710900008,300000038,3
MN0000002710900008,300000042,2
MN0000002710900008,300000048,2
MN0000002710900008,300000057,2
MN0000002710900008,300000094,2
MN0000002710900008,300000095,2
MN0000002710900008,300000096,2
MN0000002710900008,300000097,2
MN0000002710900008,300000107,2
MN0000002710900008,300000108,2
MN0000002710900008,300000109,2
MN0000002710900008,300000119,2
MN0000002710900008,300000120,2
MN0000002710900008,300000135,2
MN0000002710900008,300000138,2
MN0000002710900008,300000147,2
MN0000002710900008,300000152,2
MN0000002710900008,300000173,2
MN0000002710900008,300000174,2
MN0000002710900008,300000183,2
MN0000002710900008,300000186,2
MN0000002710900008,300000188,2
MN0000002710900008,300000203,2
MN0000002710900008,300000207,2
MN0000002710900008,300000242,3
MN0000002710900008,300000243,3
MN0000002710900008,300000269,2
MN0000002710900008,300000321,2
MN0000002710900008,300000322,3
MN0000002710900010,10193,2
MN0000002710900010,10373,2
MN0000002710900010,10461,4
MN0000002710900010,200000481,3
MN0000002710900010,300000006,2
MN0000002710900010,300000007,2
MN0000002710900010,300000012,3
MN0000002710900010,300000018,3
MN0000002710900010,300000038,3
MN0000002710900010,300000048,2
MN0000002710900010,300000094,3
MN0000002710900010,300000097,2
MN0000002710900010,300000107,2
MN0000002710900010,300000111,3
MN0000002710900010,300000120,3
MN0000002710900010,300000132,2
MN0000002710900010,300000138,2
MN0000002710900010,300000173,2
MN0000002710900010,300000182,3
MN0000002710900010,300000183,2
MN0000002710900010,300000207,2
MN0000002710900010,300000210,3
MN0000002710900010,300000215,3
MN0000002710900010,300000218,3
MN0000002710900010,300000222,3
MN0000002710900010,300000224,2
MN0000002710900010,300000226,3
MN0000002710900010,300000228,3
MN0000002710900010,300000243,4
MN0000002710900010,300000296,2
MN0000002710900010,300000307,2
MN0000002710900010,300000321,2
MN0000002710900010,300000322,3
MN0000002710900011,10461,2
MN0000002710900011,300000006,2
MN0000002710900011,300000038,2
MN0000002710900011,300000111,2
MN0000002710900011,300000242,2
MN0000002710900011,300000322,2
MN0000002710900013,10193,3
MN0000002710900013,10373,2
MN0000002710900013,10461,3
MN0000002710900013,200000481,2
MN0000002710900013,300000007,2
MN0000002710900013,300000038,3
MN0000002710900013,300000048,2
MN0000002710900013,300000094,2
MN0000002710900013,300000097,2
MN0000002710900013,300000120,2
MN0000002710900013,300000183,2
MN0000002710900013,300000213,2
MN0000002710900013,300000242,2
MN0000002710900013,300000243,3
MN0000002710900013,300000269,2
MN0000002710900013,300000322,3
MN0000002710900013,300000330,2
MN0000002710900020,10373,2
MN0000002710900020,10461,2
MN0000002710900020,200000481,2
MN0000002710900020,300000006,2
MN0000002710900020,300000012,2
MN0000002710900020,300000038,3
MN0000002710900020,300000048,2
MN0000002710900020,300000097,2
MN0000002710900020,300000107,2
MN0000002710900020,300000108,2
MN0000002710900020,300000120,2
MN0000002710900020,300000138,2
MN0000002710900020,300000159,2
MN0000002710900020,300000173,2
MN0000002710900020,300000183,2
MN0000002710900020,300000207,2
MN0000002710900020,300000210,2
MN0000002710900020,300000215,2
MN0000002710900020,300000218,2
MN0000002710900020,300000226,2
MN0000002710900020,300000228,2
MN0000002710900020,300000242,2
MN0000002710900020,300000243,3
MN0000002710900020,300000321,2
MN0000002710900020,300000322,2
MN0000002710900020,300000330,2
MN0000002710900022,10373,3
MN0000002710900022,200000481,2
MN0000002710900022,300000006,2
MN0000002710900022,300000007,2
MN0000002710900022,300000054,2
MN0000002710900022,300000094,2
MN0000002710900022,300000095,2
MN0000002710900022,300000124,3
MN0000002710900022,300000188,2
MN0000002710900022,300000277,2
MN0000002710900022,300000322,3
MN0000002710900030,10373,2
MN0000002710900030,200000481,2
MN0000002710900030,300000017,2
MN0000002710900030,300000210,2
MN0000002710900030,300000218,2
MN0000002710900030,300000224,2
MN0000002710900030,300000226,2
MN0000002710900030,300000228,2
MN0000002710900030,300000242,2
MN0000002710900030,300000296,2
MN0000002710900030,300000322,3
MN0000002710900032,10373,2
MN0000002710900032,200000481,2
MN0000002710900032,300000094,3
MN0000002710900032,300000322,3
MN0000002710900051,300000095,2
MN0000002710900051,300000102,2
MN0000002710900073,300000329,2
MN0000002710900079,300000329,2
MN0000002710900080,300000329,2
MN0000002710900084,10193,2
MN0000002710900084,10373,2
MN0000002710900084,10461,3
MN0000002710900084,200000481,2
MN0000002710900084,300000006,2
MN0000002710900084,300000012,4
MN0000002710900084,300000038,2
MN0000002710900084,300000048,2
MN0000002710900084,300000094,4
MN0000002710900084,300000097,2
MN0000002710900084,300000107,2
MN0000002710900084,300000111,3
MN0000002710900084,300000120,2
MN0000002710900084,300000138,2
MN0000002710900084,300000173,2
MN0000002710900084,300000182,2
MN0000002710900084,300000183,2
MN0000002710900084,300000207,2
MN0000002710900084,300000210,4
MN0000002710900084,300000215,4
MN0000002710900084,300000218,4
MN0000002710900084,300000222,3
MN0000002710900084,300000226,4
MN0000002710900084,300000228,4
MN0000002710900084,300000242,2
MN0000002710900084,300000243,4
MN0000002710900084,300000296,2
MN0000002710900084,300000307,2
MN0000002710900084,300000321,2
MN0000002710900084,300000322,4
MN0000002710900086,300000329,2
MN0000002710900088,300000329,3
MN0000002710900091,300000329,3
MN0000002710900093,10373,2
MN0000002710900093,300000048,2
MN0000002710900093,300000094,2
MN0000002710900093,300000097,2
MN0000002710900093,300000101,2
MN0000002710900093,300000102,2
MN0000002710900093,300000120,2
MN0000002710900093,300000138,2
MN0000002710900093,300000188,2
MN0000002710900093,300000322,2
MN0000002710900094,300000243,2
MN0000002710900094,300000322,2
MN0000002710900095,300000329,2
MN0000002710900097,300000329,2
MN0000002710900098,300000329,2
MN0000002710900101,300000329,2
MN0000002710900102,10373,2
MN0000002710900102,300000048,3
MN0000002710900102,300000120,3
MN0000002710900102,300000243,3
MN0000002710900102,300000277,3
MN0000002710900102,300000322,3
MN0000002710901019,10193,2
MN0000002710901019,10373,2
MN0000002710901019,10461,2
MN0000002710901019,300000242,2
MN0000002710901019,300000243,2
MN0000002710901019,300000322,2
MN0000002710901022,300000329,2
MN0000002710901023,300000329,2
MN0000002710901025,300000329,2
MN0000002710901028,10373,2
MN0000002710901028,10461,2
MN0000002710901028,200000481,2
MN0000002710901028,300000048,2
MN0000002710901028,300000057,2
MN0000002710901028,300000074,2
MN0000002710901028,300000094,2
MN0000002710901028,300000095,2
MN0000002710901028,300000096,2
MN0000002710901028,300000097,2
MN0000002710901028,300000107,2
MN0000002710901028,300000108,2
MN0000002710901028,300000109,2
MN0000002710901028,300000119,2
MN0000002710901028,300000120,2
MN0000002710901028,300000135,2
MN0000002710901028,300000138,2
MN0000002710901028,300000147,2
MN0000002710901028,300000152,2
MN0000002710901028,300000174,2
MN0000002710901028,300000183,2
MN0000002710901028,300000186,2
MN0000002710901028,300000188,2
MN0000002710901028,300000203,2
MN0000002710901028,300000269,2
MN0000002710901028,300000322,2
MN0000002711100002,10193,2
MN0000002711100002,10373,2
MN0000002711100002,10461,2
MN0000002711100002,200000481,2
MN0000002711100002,300000007,2
MN0000002711100002,300000012,2
MN0000002711100002,300000017,2
MN0000002711100002,300000018,2
MN0000002711100002,300000038,2
MN0000002711100002,300000042,2
MN0000002711100002,300000057,2
MN0000002711100002,300000072,2
MN0000002711100002,300000073,2
MN0000002711100002,300000074,2
MN0000002711100002,300000083,2
MN0000002711100002,300000095,2
MN0000002711100002,300000096,2
MN0000002711100002,300000097,2
MN0000002711100002,300000099,2
MN0000002711100002,300000102,2
MN0000002711100002,300000107,2
MN0000002711100002,300000111,2
MN0000002711100002,300000119,2
MN0000002711100002,300000120,2
MN0000002711100002,300000123,2
MN0000002711100002,300000132,2
MN0000002711100002,300000135,2
MN0000002711100002,300000138,2
MN0000002711100002,300000143,2
MN0000002711100002,300000145,2
MN0000002711100002,300000155,2
MN0000002711100002,300000173,2
MN0000002711100002,300000174,2
MN0000002711100002,300000179,2
MN0000002711100002,300000182,2
MN0000002711100002,300000183,2
MN0000002711100002,300000186,2
MN0000002711100002,300000207,2
MN0000002711100002,300000210,2
MN0000002711100002,300000215,2
MN0000002711100002,300000218,2
MN0000002711100002,300000222,2
MN0000002711100002,300000226,2
MN0000002711100002,300000228,2
MN0000002711100002,300000231,2
MN0000002711100002,300000242,2
MN0000002711100002,300000243,2
MN0000002711100002,300000321,3
MN0000002711100002,300000322,2
MN0000002711100013,300000329,2
MN0000002711100016,10193,3
MN0000002711100016,10373,2
MN0000002711100016,10461,3
MN0000002711100016,200000481,2
MN0000002711100016,300000006,2
MN0000002711100016,300000012,2
MN0000002711100016,300000048,3
MN0000002711100016,300000057,2
MN0000002711100016,300000094,2
MN0000002711100016,300000095,2
MN0000002711100016,300000096,2
MN0000002711100016,300000097,3
MN0000002711100016,300000107,2
MN0000002711100016,300000108,2
MN0000002711100016,300000109,2
MN0000002711100016,300000111,2
MN0000002711100016,300000119,2
MN0000002711100016,300000120,3
MN0000002711100016,300000138,2
MN0000002711100016,300000147,2
MN0000002711100016,300000152,2
MN0000002711100016,300000154,2
MN0000002711100016,300000166,2
MN0000002711100016,300000173,2
MN0000002711100016,300000174,2
MN0000002711100016,300000183,3
MN0000002711100016,300000186,2
MN0000002711100016,300000188,2
MN0000002711100016,300000203,2
